status,title,month,year,word_count,interaction,finance,week_recommend,fans_count,author,popularity,platform,novel_id,category,is_sign,abstract,IP_Score
0,皓玉真仙,7,2022,5521600,14359300,63,84,0,小道不讲武德,527458,qidian,1025172188,幻想修仙,0,（大男主爽文，非群像，主角已证最后一个大境界真仙，可开宰。） 天地如棋盘，万物如棋子。 待我执棋时，必将一袖推翻！ 假丹大能夺灵重修，携至宝，成就皓玉海千古第一真仙！ 不虐主，不圣母，新修仙严谨爽文,56.87872281423274
0,神秘复苏,7,2022,5315500,4174300,4257,3038,58,佛前献花,3501905,qidian,1012584111,诡秘悬疑,0,“我叫杨间，当你看到这句话的时候我已经死了......” 一张诡异的羊皮卷，一只窥视黑暗的眼睛，这是一个活下来的人经历的故事。 ——————,76.63636499406923
0,我已不做大佬好多年,7,2022,2297000,535900,3,6,0,萌俊,0,qidian,1030846729,都市生活,0,这是一个梦已远，却梦回八零的故事。 不是打打杀杀，是人情世故。 我的名， 张国宾！ 我已不做大佬好多年。,7.63925372858741
0,重生之我要冲浪,7,2022,2475000,1772000,163,81,1,睡觉会变白,565269,qidian,1033830145,都市生活,0,重回过去，姚远一心一意只想浪~啊呸，只想冲浪！,58.456440996027716
0,我只想安静地打游戏,7,2022,4006400,1448600,19,27,2,十二翼黑暗炽天使,446775,qidian,1015057768,高武世界,0,一滴血一条命，别人打游戏爆肝，我打游戏爆血。 次元风暴降临，地球四处出现了大量的异次元领域，仙、佛、恶魔、天使、精灵等各种异次元生物降临地球。（漫画更新中） 而那些神秘的异次元领域，却都变成了手机游戏副本，别人拿命去冒险，我却拼命打游戏。 已完本小说《超级神基因》730万（漫画更新中）《剑装》300万《神品道圣》160万。,49.60118151314561
0,夜的命名术,8,2022,3967400,7975700,470,455,8,会说话的肘子,6357781,qidian,1021617576,异术超能,0,蓝与紫的霓虹中，浓密的钢铁苍穹下，数据洪流的前端，是科技革命之后的世界，也是现实与虚幻的分界。 钢铁与身体，过去与未来。 这里，表世界与里世界并存，面前的一切，像是时间之墙近在眼前。 黑暗逐渐笼罩。 可你要明白啊我的朋友，我们不能用温柔去应对黑暗，要用火。,70.52264853192854
0,光阴之外,8,2022,4722000,5523800,641,1917,7,耳根,4658215,qidian,1031777108,神话修真,0,天地是万物众生的客舍，光阴是古往今来的过客。 死生的差异，就好像梦与醒的不同，纷纭变换，不可究诘。 那么超越了生死，超脱了天地，在光阴之外，等待我们的是什么？ 这是耳根继《仙逆》《求魔》《我欲封天》《一念永恒》《三寸人间》后，创作的第六部长篇小说《光阴之外》,70.48589794860375
0,这游戏也太真实了,8,2022,6920300,4854000,2148,1782,14,晨星LL,4511488,qidian,1029391348,时空穿梭,0,这游戏也太真实了叭！ 搬砖、跑腿、捡垃圾、送快递……公司最多能让你体会到996的艰辛，在这里你能体会到超级加倍的007。 好了，不废话了，伟大的管理者大人喊我去搬砖了。 那位大人说了，只要我们努力献上自己的肝，下个月他又能换一套全新的动力甲，到时候带我们开全新的地图，去广阔的废土捡更多的垃圾！ …… 穿越到废土世界的楚光发现，自己解锁了避难所系统，能够从平行世界召唤名为“玩家”的生物。 从那天开始，整个废土都不正经了。,74.86707339938124
0,明克街13号,8,2022,5532000,3348300,246,178,4,纯洁滴小龙,2288136,qidian,1030870265,异术超能,0,我喜欢坐在夜晚空无一人的大街上，听着“他们”的窃窃私语，享受着“他们”的喧嚣。,64.4219094293104
0,灵境行者,8,2022,4179400,6404299,803,1104,15,卖报小郎君,14419460,qidian,1031940621,进化变异,0,亘古通今，传闻世有灵境。 关于灵境的说法，历朝历代的名人雅士众说纷纭，诗中记载： “自齐至唐，兹山濅荒，灵境寂寥，罕有人游。” “灵境不可状，鬼工谅难求。”,74.51953982997557
0,深空彼岸,8,2022,5341799,9811300,435,917,5,辰东,3907283,qidian,1027339371,异术超能,0,浩瀚的宇宙中，一片星系的生灭，也不过是刹那的斑驳流光。 仰望星空，总有种结局已注定的伤感，千百年后你我在哪里？家国，文明火光，地球，都不过是深空中的一粒尘埃。 星空一瞬，人间千年。 虫鸣一世不过秋，你我一样在争渡。 深空尽头到底有什么？ —————— 书友群见书友圈置顶帖。,69.14365531032925
0,不科学御兽,8,2022,4032900,2562400,197,251,0,轻泉流响,3149119,qidian,1029006481,异世大陆,0,新书《御兽之王》已上传！ …… 这是一个以御兽为主流的异世界。 动物，植物，元素，死灵，机械……九尾炎狐，生命古树，雷云精灵，骷髅君主，机械舰娘乃至孕育出灵的古董刀剑皆可作为宠兽，而契约、培养，御使它们的人类，则被统称为御兽师！ 神话学者兼考古学家时宇穿越而来，为了探寻空白的历史与失落的神话，他选择踏上了一条极为不科学的御兽之路…,64.15344531436142
0,大夏文圣,8,2022,2695899,760400,11,16,0,七月未时,1141389,qidian,1033544120,古典仙侠,0,神洲。 大夏王朝。 永盛十二年。 顾锦年穿越而来，惊奇发现这是个仙武并存，王朝主宰的世界。 这个世界有儒、道、武、佛、妖、术、剑。 自己则成了大夏王朝第一权贵镇国公长孙，自幼锦衣玉食，享万千宠溺。 然而顾锦年更是发现，神洲世界有天命之说，五百年定一次天命，得天命者可踏入传说之中的第八境。 此番天命为儒道也，故万般皆下品惟有读书高。 可最让顾锦年震惊的是，自己的儒道，竟有恐怖异象。 下棋落子，金光璀璨，大龙浮现，天地大同，为棋坛圣手。 作诗异象，十里花香，百里祥云，千里奇观，为古今诗仙。 丹青成真，画龙点睛，落笔有神，墨宝无价，非有诏不得画。 文章惊天，旷古烁今，字字珠玑，人人如龙，千古绝唱惊世人。 吾名顾锦年，大夏文圣。 ------ 已有三万均订作品，《大魏读书人》，两百四十万字完结作品。 新书再续儒道热血，主打家国热血，文人风骨，与上本书不同质，有区别，放心入坑。,49.48832908714504
0,唐人的餐桌,8,2022,4174900,3385600,214,269,2,孑与2,905898,qidian,1033914374,两晋隋唐,0,过往作品《唐砖》《大宋的智慧》《银狐》《汉乡》《明天下》《我不是野人》本本经典，欢迎阅读。 天下人，天下事，都不过是我大唐人餐桌上的一道道菜肴。 虽然原始的食材便具有食物原始的风情，云初还是认为，最美味的食物还是需要经过分割，烹调，处置，最后端上桌的食物才是最符合大唐人肠胃的食物。 清蒸，红烧，爆炒，炖煮……天下有多少事，庖厨便有多少种烹调手段。 不论是高句丽，突厥，吐蕃，吐谷浑，薛延陀，铁勒……还是长鲸，猛虎，巨鲨，饿狼，在大唐这个熔炉铁锅里都能烹调出绝世美味…… 再加上李治，武瞾，长孙无忌，褚遂良，李绩，程咬金等等绝世调料，不论是色香味总会有一样让你难以忘怀。 云初希望这样的豪华宴会上，绝对应该有自己的一个座位！ 现如今，美味已经烹调完毕——云初铺好餐巾，拿起割鹿刀，双眼微闭，准备享受一顿前所未有的大餐，以满足自己饥渴的肠胃。,61.42725773055425
0,火力为王,8,2022,3749000,1217700,158,230,2,如水意,717731,qidian,1026957246,都市生活,0,在大部分行当里，有人是老天爷不给饭吃，有些人是老天爷赏饭吃，有些人，是老天爷追着喂饭吃。 在私人武力这个领域里，老天爷强行给高光灌饭吃。 开局被绑架，高光为了活命，他被迫成为了私人武力承包商的一员。 直到有一天，在私人武力这个领域里，他让高光时刻成为专业术语。 他致力于提供战争相关周边服务，包括但不限于武力、军火、情报、以及技术支持。 作为业界良心，品质保证。 高光，你值得信赖。,58.584064216768816
0,我用闲书成圣人,8,2022,4191800,802000,119,105,0,出走八万里,1288118,qidian,1028463573,古典仙侠,0,开局一口棺材。 陈洛的穿越从灵堂开始。 这是一个读书就能获得超凡威力的世界。 读儒门经典，可养浩然正气； 读道门典藏，可生先天源炁； 读佛门经文，可悟轮回真意； 偏偏陈洛的金手指却是一堆天道都不允许在这个世界出现的闲书！ …… 什么？《聊斋》被妖国当做天书？ 什么？《天龙八部》打开了武学天地？ 别慌别慌，都是小场面！ 这位儒生，虎将如云、谋臣如雨的《三国演义》听过吗？ 那位道士，《封神演义》看过没有？你们道家在里面老牛了！ 哎，高僧请留步，我这里还有一本《西游记》，你感兴趣吗？ …… 经史子集天上道，说书演义人间貌。 你炼阳神他修佛，红尘有我向天笑。,58.63855446043681
0,轮回乐园,8,2022,14483100,14600700,6596,9284,55,那一只蚊子,3469451,qidian,1009817672,衍生同人,0,苏晓签订轮回契约，进入各个世界执行任务。 他曾目睹一个世界崩灭为尘粒，也曾与被遗忘的王者持刃而战。 暗鸦在低语，黑渊下巨兽咆哮。 欢迎来到，轮回乐园……,79.5908854195476
0,终宋,8,2022,4145200,985200,254,140,1,怪诞的表哥,932363,qidian,1030453176,架空历史,0,【新书《满唐华彩》已发】 终宋一朝都未收复燕云，终宋一朝皆被外敌欺侮……南宋将亡之际，那些终宋一朝都没能达成的伟业，他要做到。,60.86104405059471
0,赤心巡天,8,2022,10417600,7430000,24854,18900,75,情何以甚,3869434,qidian,1016530091,古典仙侠,0,（《赤心巡天》实体书已在全网发售。） 上古时代，妖族绝迹。近古时代，龙族消失。神道大昌的时代已经如烟，飞剑绝巅的时代终究沉沦…… 这个世界发生了什么？ 那埋葬于时间长河里的历史真相，谁来聆听？ 山河千里写伏尸，乾坤百年描饿虎。 天地至公如无情， 我有赤心一颗、以巡天！ —————— 欢迎来到，情何以甚的仙侠世界。,84.22768643984774
0,神秘复苏,8,2022,5315500,4174300,4257,3038,58,佛前献花,3501905,qidian,1012584111,诡秘悬疑,0,“我叫杨间，当你看到这句话的时候我已经死了......” 一张诡异的羊皮卷，一只窥视黑暗的眼睛，这是一个活下来的人经历的故事。 ——————,76.63636499406923
0,家父汉高祖,8,2022,4355400,1084100,468,241,3,历史系之狼,1697104,qidian,1032822816,秦汉三国,0,新书《衣冠不南渡》火热连载中，求支持！ ………… 一个伟大的帝国刚刚诞生，新的时代即将到来。 刘长也曾想过要不要争一争那大位，由自己来率领这个崭新的帝国，可是他看了看自己的周围，刘邦，吕后，刘盈，刘恒...嗯，活着不好吗？ 于是乎，刘长戴上了穿越者之耻的帽子，开始了混吃等死的咸鱼生活。 又名《我愚蠢的欧豆豆》，《这娃其实是项羽的吧？》，《跟你这样的虫豸怎么能治好大汉》等等。,64.88402436763955
0,择日飞升,8,2022,4385900,5320000,106,346,0,宅猪,1834090,qidian,1032778366,幻想修仙,0,作为捕蛇者，许应一直老老实实勤恳本分，直到这一天，他捉到一条不一样的蛇…… 三月初一，神州大地，处处香火袅袅，守护着各个村落、乡镇、城郭、州郡的神像纷纷苏醒，享受黎民百姓的祭祀。 然而，从这一天开始，天下已乱。 本书又名《九九六修仙》《零零七也修真》《内卷》《卷到死》《谁TM也别想飞升》《好坑》《坑大坑深》《扶我起来》《三十五岁那年，我的福报来了》及《许大妖王现形记》等！,61.1288432435116
0,曾经，我想做个好人,8,2022,2315100,165900,43,51,0,常世,981899,qidian,1033806888,原生幻想,0,【高订七万作品，品质保证，放心阅读】 穿越到一个有着各种奇怪能力，灾难生物，厄运宝具的危险世界。 方泽只想觉醒个超凡能力，当个普通的探员，吃吃皇粮，好好的活下去。 结果，他却发现，一切好像都不能如他所愿…… 奇怪的能力、宝具有：种在身上就可以永葆青春的蘑菇；每分一个分身就会智商下降、实力提升的小丑；出世就引得地区下起黑雨，生物疯狂的破旧神像；捡起就会被附身的古钱币；可以代替主人学习、锻炼，而且效果翻倍的替身地灵等等…. ———————— 已有两本四五万高订的作品《我的云养女友》《我给万物加个点》，全都几百万字正常完本，更新期间无断更。人品保证，放心跟读。 读者1群：664616129（2000人已满） 读者2群：233122761（2000人已满） 读者3群：709662630（2000人已满） 读者4群：863768896（2000人还剩400名额） vip1群，vip2群已满，vip3群还剩100多空位，全订读者可加普群验证。,52.440207401744054
0,我的属性修行人生,8,2022,2402300,1386800,223,138,3,滚开,973040,qidian,1033060374,东方玄幻,0,新书～绝境黑夜，诡异世界惟我独仙，感兴趣的可搜索阅读。 大灵天下，烽烟四起，铁骑灵军横扫万国，将疆土拓展到前无古人之地。 来到这个时代，张荣方身负能加点武功的属性栏异能，看了看周围水平和前世搏击爱好者差不多的武林高手，心里满是对未来的憧憬……,60.83966964216685
0,我只想安静的做个苟道中人,8,2022,4792300,835500,98,63,1,爆炸小拿铁,973170,qidian,1026694115,幻想修仙,0,新书《接管地府后，我成了诡异头子》已经发布，幼苗求爱护~求收藏~月票~追读~ “叮咚！” “欢迎使用全智能修真系统！” “您选择修炼【锻骨决】，系统开始为您修炼，系统检测缺少修炼丹药淬骨丹，请稍等……” “系统成功为你偷取了十颗淬骨丹，修炼继续……” “重要提示，系统修炼期间，您将失去身体的控制权……” 得到智能修仙系统后，裴凌不声不响的飞速成长，准备一直苟到成仙，直到某一天…… “叮咚！” “您选择修炼【无名功法】，系统检测缺少道侣，系统正在为您寻找道侣……” 于是，裴凌眼睁睁的看着自己跑向魔门圣女的修炼室……,57.19887781111
0,不科学御兽,9,2022,4032900,2562400,197,251,0,轻泉流响,3149119,qidian,1029006481,异世大陆,0,新书《御兽之王》已上传！ …… 这是一个以御兽为主流的异世界。 动物，植物，元素，死灵，机械……九尾炎狐，生命古树，雷云精灵，骷髅君主，机械舰娘乃至孕育出灵的古董刀剑皆可作为宠兽，而契约、培养，御使它们的人类，则被统称为御兽师！ 神话学者兼考古学家时宇穿越而来，为了探寻空白的历史与失落的神话，他选择踏上了一条极为不科学的御兽之路…,64.15344531436142
0,明克街13号,9,2022,5532000,3348300,246,178,4,纯洁滴小龙,2288136,qidian,1030870265,异术超能,0,我喜欢坐在夜晚空无一人的大街上，听着“他们”的窃窃私语，享受着“他们”的喧嚣。,64.4219094293104
0,灵境行者,9,2022,4179400,6404299,803,1104,15,卖报小郎君,14419460,qidian,1031940621,进化变异,0,亘古通今，传闻世有灵境。 关于灵境的说法，历朝历代的名人雅士众说纷纭，诗中记载： “自齐至唐，兹山濅荒，灵境寂寥，罕有人游。” “灵境不可状，鬼工谅难求。”,74.51953982997557
0,深空彼岸,9,2022,5341799,9811300,435,917,5,辰东,3907283,qidian,1027339371,异术超能,0,浩瀚的宇宙中，一片星系的生灭，也不过是刹那的斑驳流光。 仰望星空，总有种结局已注定的伤感，千百年后你我在哪里？家国，文明火光，地球，都不过是深空中的一粒尘埃。 星空一瞬，人间千年。 虫鸣一世不过秋，你我一样在争渡。 深空尽头到底有什么？ —————— 书友群见书友圈置顶帖。,69.14365531032925
0,我的属性修行人生,9,2022,2402300,1386800,223,138,3,滚开,973040,qidian,1033060374,东方玄幻,0,新书～绝境黑夜，诡异世界惟我独仙，感兴趣的可搜索阅读。 大灵天下，烽烟四起，铁骑灵军横扫万国，将疆土拓展到前无古人之地。 来到这个时代，张荣方身负能加点武功的属性栏异能，看了看周围水平和前世搏击爱好者差不多的武林高手，心里满是对未来的憧憬……,60.83966964216685
0,光阴之外,9,2022,4722000,5523800,641,1921,7,耳根,4658215,qidian,1031777108,神话修真,0,天地是万物众生的客舍，光阴是古往今来的过客。 死生的差异，就好像梦与醒的不同，纷纭变换，不可究诘。 那么超越了生死，超脱了天地，在光阴之外，等待我们的是什么？ 这是耳根继《仙逆》《求魔》《我欲封天》《一念永恒》《三寸人间》后，创作的第六部长篇小说《光阴之外》,70.48589794860375
0,这游戏也太真实了,9,2022,6920300,4854000,2148,1782,14,晨星LL,4511488,qidian,1029391348,时空穿梭,0,这游戏也太真实了叭！ 搬砖、跑腿、捡垃圾、送快递……公司最多能让你体会到996的艰辛，在这里你能体会到超级加倍的007。 好了，不废话了，伟大的管理者大人喊我去搬砖了。 那位大人说了，只要我们努力献上自己的肝，下个月他又能换一套全新的动力甲，到时候带我们开全新的地图，去广阔的废土捡更多的垃圾！ …… 穿越到废土世界的楚光发现，自己解锁了避难所系统，能够从平行世界召唤名为“玩家”的生物。 从那天开始，整个废土都不正经了。,74.86707339938124
0,我的姐夫是太子,9,2022,3337000,1830800,61,37,0,上山打老虎额,1436578,qidian,1034269304,两宋元明,0,明朝永乐年间。 张安世不学无术，罪恶滔天。 他的姐夫是太子？噢，那没事了！,57.2794727651177
0,深海余烬,9,2022,2590100,5817700,1278,952,14,远瞳,7403567,qidian,1034360760,未来世界,0,在那一天，浓雾封锁了一切。 在那一天，他成为了一艘幽灵船的船长。 在那一天，他跨过浓雾，直面了一个被彻底颠覆而又支离破碎的世界——昔日的秩序已经荡然无存，奇诡的异象主宰着文明社会之外的无尽海域，孤岛城邦与挑战大海的船队已然成为文明世界仅存的灯火，而旧日的阴影却仍在幽邃深海中蠢蠢欲动，等待继续吞噬这个将亡未亡的世界。 但对于失乡号的新船长而言，只有一个问题是他首先要考虑的—— 谁知道船咋开啊？！,74.40467348467746
0,大夏文圣,9,2022,2695899,760400,11,16,0,七月未时,1141389,qidian,1033544120,古典仙侠,0,神洲。 大夏王朝。 永盛十二年。 顾锦年穿越而来，惊奇发现这是个仙武并存，王朝主宰的世界。 这个世界有儒、道、武、佛、妖、术、剑。 自己则成了大夏王朝第一权贵镇国公长孙，自幼锦衣玉食，享万千宠溺。 然而顾锦年更是发现，神洲世界有天命之说，五百年定一次天命，得天命者可踏入传说之中的第八境。 此番天命为儒道也，故万般皆下品惟有读书高。 可最让顾锦年震惊的是，自己的儒道，竟有恐怖异象。 下棋落子，金光璀璨，大龙浮现，天地大同，为棋坛圣手。 作诗异象，十里花香，百里祥云，千里奇观，为古今诗仙。 丹青成真，画龙点睛，落笔有神，墨宝无价，非有诏不得画。 文章惊天，旷古烁今，字字珠玑，人人如龙，千古绝唱惊世人。 吾名顾锦年，大夏文圣。 ------ 已有三万均订作品，《大魏读书人》，两百四十万字完结作品。 新书再续儒道热血，主打家国热血，文人风骨，与上本书不同质，有区别，放心入坑。,49.48832908714504
0,唐人的餐桌,9,2022,4174900,3385600,214,269,2,孑与2,905898,qidian,1033914374,两晋隋唐,0,过往作品《唐砖》《大宋的智慧》《银狐》《汉乡》《明天下》《我不是野人》本本经典，欢迎阅读。 天下人，天下事，都不过是我大唐人餐桌上的一道道菜肴。 虽然原始的食材便具有食物原始的风情，云初还是认为，最美味的食物还是需要经过分割，烹调，处置，最后端上桌的食物才是最符合大唐人肠胃的食物。 清蒸，红烧，爆炒，炖煮……天下有多少事，庖厨便有多少种烹调手段。 不论是高句丽，突厥，吐蕃，吐谷浑，薛延陀，铁勒……还是长鲸，猛虎，巨鲨，饿狼，在大唐这个熔炉铁锅里都能烹调出绝世美味…… 再加上李治，武瞾，长孙无忌，褚遂良，李绩，程咬金等等绝世调料，不论是色香味总会有一样让你难以忘怀。 云初希望这样的豪华宴会上，绝对应该有自己的一个座位！ 现如今，美味已经烹调完毕——云初铺好餐巾，拿起割鹿刀，双眼微闭，准备享受一顿前所未有的大餐，以满足自己饥渴的肠胃。,61.42725773055425
0,高天之上,9,2022,4418900,728400,145,178,2,阴天神隐,3586612,qidian,1032977639,史诗奇幻,0,《高天之上3遗迹深渊》实体书众筹堂堂启动！ 本次众筹赠品包含：明信片+角色彩贴+吧唧套组+镭射书签，更多解锁项进行中！ 还是老地方，微信小程序次元聚核，质量真的很好，大家可以试试！ == 所有在高天闪烁的星辰，都经历过数十亿年的时光，绝大部分生命终其一生，就连星星一瞬的光辉都不及，即便再怎么伟大的文明与国度，也不过是群星下的刹那流光。 但倘若，就连星光都黯淡了呢？ 在这群星隐没的深夜，唯有大地上的火焰燃烧。 但总会有人不愿凝视大地之上的璀璨光辉，而是选择仰望漆黑一片的星空。 然后，尝试迈向高天之上。 “我根本不关心这个世界的人活的怎么样，吃的饱不饱，能不能穿暖住好，有没有梦想希望。我不在乎他们的爱憎。” “我只是要前往高天之上。” ——伊恩。 囚徒们从命运的窗里向外看，大都凝视泥土。 唯有一个仰望着星。 ==== 主角是先知，所以不会有什么意难平和没意义的斗智斗勇情节，故事要点不在于此，想要看吃瘪矛盾而不是平稳发展的读者可能会失望，故而提前预告,62.023105499135234
0,轮回乐园,9,2022,14483100,14600700,6596,9284,55,那一只蚊子,3469451,qidian,1009817672,衍生同人,0,苏晓签订轮回契约，进入各个世界执行任务。 他曾目睹一个世界崩灭为尘粒，也曾与被遗忘的王者持刃而战。 暗鸦在低语，黑渊下巨兽咆哮。 欢迎来到，轮回乐园……,79.5908854195476
0,择日飞升,9,2022,4385900,5320000,106,346,0,宅猪,1834090,qidian,1032778366,幻想修仙,0,作为捕蛇者，许应一直老老实实勤恳本分，直到这一天，他捉到一条不一样的蛇…… 三月初一，神州大地，处处香火袅袅，守护着各个村落、乡镇、城郭、州郡的神像纷纷苏醒，享受黎民百姓的祭祀。 然而，从这一天开始，天下已乱。 本书又名《九九六修仙》《零零七也修真》《内卷》《卷到死》《谁TM也别想飞升》《好坑》《坑大坑深》《扶我起来》《三十五岁那年，我的福报来了》及《许大妖王现形记》等！,61.1288432435116
0,赤心巡天,9,2022,10417600,7430000,24854,18900,75,情何以甚,3869434,qidian,1016530091,古典仙侠,0,（《赤心巡天》实体书已在全网发售。） 上古时代，妖族绝迹。近古时代，龙族消失。神道大昌的时代已经如烟，飞剑绝巅的时代终究沉沦…… 这个世界发生了什么？ 那埋葬于时间长河里的历史真相，谁来聆听？ 山河千里写伏尸，乾坤百年描饿虎。 天地至公如无情， 我有赤心一颗、以巡天！ —————— 欢迎来到，情何以甚的仙侠世界。,84.22768643984774
0,家父汉高祖,9,2022,4355400,1084100,468,241,3,历史系之狼,1697104,qidian,1032822816,秦汉三国,0,新书《衣冠不南渡》火热连载中，求支持！ ………… 一个伟大的帝国刚刚诞生，新的时代即将到来。 刘长也曾想过要不要争一争那大位，由自己来率领这个崭新的帝国，可是他看了看自己的周围，刘邦，吕后，刘盈，刘恒...嗯，活着不好吗？ 于是乎，刘长戴上了穿越者之耻的帽子，开始了混吃等死的咸鱼生活。 又名《我愚蠢的欧豆豆》，《这娃其实是项羽的吧？》，《跟你这样的虫豸怎么能治好大汉》等等。,64.88402436763955
0,术师手册,9,2022,4364300,1052200,254,199,2,听日,1259664,qidian,1025990049,原生幻想,0,1668年，我所在的城市被评为全国治安最好的地区。 我对此做出了不可磨灭的贡献。 因为我落网了。,61.73454476186836
0,夜的命名术,9,2022,3967400,7975700,470,455,8,会说话的肘子,6357781,qidian,1021617576,异术超能,0,蓝与紫的霓虹中，浓密的钢铁苍穹下，数据洪流的前端，是科技革命之后的世界，也是现实与虚幻的分界。 钢铁与身体，过去与未来。 这里，表世界与里世界并存，面前的一切，像是时间之墙近在眼前。 黑暗逐渐笼罩。 可你要明白啊我的朋友，我们不能用温柔去应对黑暗，要用火。,70.52264853192854
0,机武风暴,9,2022,2357200,6104900,23,81,0,骷髅精灵,1018252,qidian,1034419446,古武机甲,0,太阳系联盟为探究灵魂奥秘，秘密组建天才组织——天启少年班，集合了来自太阳系四大联邦天赋异禀的年轻人，但在研究途中出现重大事故，多人伤亡，首犯被监禁，少年班解散，档案封存成为禁忌。 五年后，在泛太阳系机甲大赛上铩羽而归的天京机武A级军事学院，如同天上掉馅饼般的迎来了亚洲区机甲预备班第一名的瞳神，开始了重建之路，然而这只是开始，不可思议的事情开始频繁出现，旋涡中心却是一个默默无闻的二年生。 机甲，男人的终极浪漫。,54.005492982905615
0,道诡异仙,9,2022,2208900,1671699,1653,2273,61,狐尾的笔,5525531,qidian,1031794030,东方玄幻,0,诡异的天道，异常的仙佛，是真？是假？陷入迷惘的李火旺无法分辨。 可让他无法分辨的不仅仅只是这些。还有他自己，他病了，病的很重。,73.29530799654202
0,光阴之外,10,2022,4722000,5523900,647,1961,7,耳根,4658215,qidian,1031777108,神话修真,0,天地是万物众生的客舍，光阴是古往今来的过客。 死生的差异，就好像梦与醒的不同，纷纭变换，不可究诘。 那么超越了生死，超脱了天地，在光阴之外，等待我们的是什么？ 这是耳根继《仙逆》《求魔》《我欲封天》《一念永恒》《三寸人间》后，创作的第六部长篇小说《光阴之外》,70.52135168867105
0,灵境行者,10,2022,4179400,6404299,809,1126,15,卖报小郎君,14419460,qidian,1031940621,进化变异,0,亘古通今，传闻世有灵境。 关于灵境的说法，历朝历代的名人雅士众说纷纭，诗中记载： “自齐至唐，兹山濅荒，灵境寂寥，罕有人游。” “灵境不可状，鬼工谅难求。”,74.5478612311058
0,不科学御兽,10,2022,4032900,2562400,197,251,0,轻泉流响,3149119,qidian,1029006481,异世大陆,0,新书《御兽之王》已上传！ …… 这是一个以御兽为主流的异世界。 动物，植物，元素，死灵，机械……九尾炎狐，生命古树，雷云精灵，骷髅君主，机械舰娘乃至孕育出灵的古董刀剑皆可作为宠兽，而契约、培养，御使它们的人类，则被统称为御兽师！ 神话学者兼考古学家时宇穿越而来，为了探寻空白的历史与失落的神话，他选择踏上了一条极为不科学的御兽之路…,64.15344531436142
0,机武风暴,10,2022,2357200,6104900,23,81,0,骷髅精灵,1018252,qidian,1034419446,古武机甲,0,太阳系联盟为探究灵魂奥秘，秘密组建天才组织——天启少年班，集合了来自太阳系四大联邦天赋异禀的年轻人，但在研究途中出现重大事故，多人伤亡，首犯被监禁，少年班解散，档案封存成为禁忌。 五年后，在泛太阳系机甲大赛上铩羽而归的天京机武A级军事学院，如同天上掉馅饼般的迎来了亚洲区机甲预备班第一名的瞳神，开始了重建之路，然而这只是开始，不可思议的事情开始频繁出现，旋涡中心却是一个默默无闻的二年生。 机甲，男人的终极浪漫。,54.005492982905615
0,明克街13号,10,2022,5532000,3348300,249,178,4,纯洁滴小龙,2288136,qidian,1030870265,异术超能,0,我喜欢坐在夜晚空无一人的大街上，听着“他们”的窃窃私语，享受着“他们”的喧嚣。,64.4678964373948
0,我的姐夫是太子,10,2022,3337000,1830800,61,37,0,上山打老虎额,1436578,qidian,1034269304,两宋元明,0,明朝永乐年间。 张安世不学无术，罪恶滔天。 他的姐夫是太子？噢，那没事了！,57.2794727651177
0,唐人的餐桌,10,2022,4174900,3385600,214,281,2,孑与2,905898,qidian,1033914374,两晋隋唐,0,过往作品《唐砖》《大宋的智慧》《银狐》《汉乡》《明天下》《我不是野人》本本经典，欢迎阅读。 天下人，天下事，都不过是我大唐人餐桌上的一道道菜肴。 虽然原始的食材便具有食物原始的风情，云初还是认为，最美味的食物还是需要经过分割，烹调，处置，最后端上桌的食物才是最符合大唐人肠胃的食物。 清蒸，红烧，爆炒，炖煮……天下有多少事，庖厨便有多少种烹调手段。 不论是高句丽，突厥，吐蕃，吐谷浑，薛延陀，铁勒……还是长鲸，猛虎，巨鲨，饿狼，在大唐这个熔炉铁锅里都能烹调出绝世美味…… 再加上李治，武瞾，长孙无忌，褚遂良，李绩，程咬金等等绝世调料，不论是色香味总会有一样让你难以忘怀。 云初希望这样的豪华宴会上，绝对应该有自己的一个座位！ 现如今，美味已经烹调完毕——云初铺好餐巾，拿起割鹿刀，双眼微闭，准备享受一顿前所未有的大餐，以满足自己饥渴的肠胃。,61.42725773055425
0,高天之上,10,2022,4418900,728400,145,178,2,阴天神隐,3586612,qidian,1032977639,史诗奇幻,0,《高天之上3遗迹深渊》实体书众筹堂堂启动！ 本次众筹赠品包含：明信片+角色彩贴+吧唧套组+镭射书签，更多解锁项进行中！ 还是老地方，微信小程序次元聚核，质量真的很好，大家可以试试！ == 所有在高天闪烁的星辰，都经历过数十亿年的时光，绝大部分生命终其一生，就连星星一瞬的光辉都不及，即便再怎么伟大的文明与国度，也不过是群星下的刹那流光。 但倘若，就连星光都黯淡了呢？ 在这群星隐没的深夜，唯有大地上的火焰燃烧。 但总会有人不愿凝视大地之上的璀璨光辉，而是选择仰望漆黑一片的星空。 然后，尝试迈向高天之上。 “我根本不关心这个世界的人活的怎么样，吃的饱不饱，能不能穿暖住好，有没有梦想希望。我不在乎他们的爱憎。” “我只是要前往高天之上。” ——伊恩。 囚徒们从命运的窗里向外看，大都凝视泥土。 唯有一个仰望着星。 ==== 主角是先知，所以不会有什么意难平和没意义的斗智斗勇情节，故事要点不在于此，想要看吃瘪矛盾而不是平稳发展的读者可能会失望，故而提前预告,62.023105499135234
