status,title,month,year,word_count,interaction,finance,week_recommend,fans_count,author,popularity,novel_id,category,is_sign,abstract,IP_Score,interaction_rate,gold_content,fans_activity,weekly_intensity,word_count_log,popularity_log,interaction_log,finance_log,plat_qidian,plat_zongheng,cat_东方玄幻,cat_修真文明,cat_其他,cat_历史,cat_原生幻想,cat_古典仙侠,cat_幻想修仙,cat_异世大陆,cat_异术超能,cat_时空穿梭,cat_武侠仙侠,cat_玄幻奇幻,cat_科幻,cat_衍生同人,cat_都市,cat_都市生活,title_length,abstract_length,has_abstract
0,道断修罗,3,2024,13266747,20066,1410,20,0,列夕,1632919,1068044,玄幻奇幻,1,,64.7973773977898,0.012288415844009505,1.0628075546471525,0.0,0.000996661185030149,16.400771312221032,14.305880381162861,9.906831953786519,7.252053951852814,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,0
0,星辰之主,3,2024,7875743,3519904,1396,4284,11,减肥专家,16744340,325639,科幻,1,,76.3967846975414,0.21021454352846733,1.7725309507266869,3.1250843417649057e-06,0.0012170783018291688,15.879298214403853,16.63357090840466,15.073944558573716,7.242082359256962,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,0,0
0,天下长宁,4,2024,4366545,759173,9863,135,1,知白,50863843,1317295,历史,1,,85.20637440984618,0.014925592332345153,22.587647078491788,1.3172210850213522e-06,0.00017782484647788254,15.28948286553367,17.744662895125817,13.539986279116086,9.19664704484418,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
0,我有一剑,4,2024,5528725,697599,15881,58,1,青鸾峰上,304188203,1215341,玄幻奇幻,1,,91.71468344814052,0.0022933137801753813,28.724519898435915,1.43348623853211e-06,8.314220183486238e-05,15.525467967210192,19.533157159917298,13.455401151576908,9.672941671455156,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,0
0,好戏登场,4,2024,1300115,295086,8278,479,4,鸟川鸣,3103585,1250673,都市,1,,76.07083299434522,0.0950790472698356,63.671241643053385,1.3555324361967827e-05,0.0016232500923456473,14.077964049220167,14.948068775101179,12.595025507097239,9.021477467138807,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,0,0
0,剑道第一仙,4,2024,11314838,855845,5809,20,1,萧瑾瑜,111752251,957220,玄幻奇幻,1,,85.42054693622173,0.00765841389934585,5.13396611299551,1.1684345080773878e-06,2.3368690161547755e-05,16.241625608048853,18.53179494338018,13.6598457323967,8.667335849845957,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,0,0
0,踏星,4,2024,17017670,1348783,5997,71,13,随散飘风,130676712,718689,科幻,1,,86.43670142702969,0.010321525304971513,3.523983981121741,9.638311249243764e-06,5.264000759202363e-05,16.649762832733263,18.68823699133519,14.114714003763165,8.699181359308954,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,0,0
0,仙佛浩劫,4,2024,2852793,291922,6064,0,0,团子大,12085653,1278436,科幻,1,,78.50949410813304,0.024154423087074973,21.256354296875276,0.0,0.0,14.863809422891942,16.30752968732903,12.584245347845684,8.71028982137815,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,0,0
0,新官路商途,4,2024,3208396,835584,3778,2569,5,更俗,11317543,1320719,都市,1,,77.63352569165698,0.07383085941614188,11.775350743689138,5.983831686782314e-06,0.003074492720668753,14.981281993428963,16.241864646069097,13.635887357330613,8.237214703349489,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5,0,0
0,九星镇天诀,4,2024,2952579,53033,4994,54,1,一叶青天,3331664,1320449,玄幻奇幻,1,,72.53774338209298,0.015917866892379635,16.91402095794187,1.8855828336538824e-05,0.0010182147301730966,14.898189922368198,15.018982736998277,10.878688496289003,8.516192691082654,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,0,0
0,武夫,4,2024,4134606,83132,3138,8,1,平生未知寒,16359044,1203325,武侠仙侠,1,,75.49444831553306,0.005081714733347821,7.589596786345111,1.2028917517712581e-05,9.623134014170065e-05,15.234902839601476,16.610291513351914,11.328197013928829,8.051659556841953,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,0,0
0,大燕斩妖人,4,2024,1401183,8935,1854,0,0,独孤老道,744301,1250488,玄幻奇幻,1,,62.8910699032327,0.012004535793266711,13.231666933108,0.0,0.0,14.152828151456374,13.52020214543293,9.097843340749037,7.5256399750415355,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,0,0
0,灰烬领主,4,2024,11942058,335243,2233,617,9,我爱小豆,19868024,1215587,玄幻奇幻,1,,76.17930521701497,0.016873493968323473,1.8698618052381084,2.6846118051329776e-05,0.0018404505375189415,16.295577096622843,16.804622213513397,12.722613903892048,7.711548979629146,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,0
0,大荒剑帝,4,2024,5170032,56064,1336,101,2,食堂包子,8279383,1198878,玄幻奇幻,1,,70.00961404974775,0.006771518267542609,2.5841227705896657,3.567287969321323e-05,0.0018014804245072684,15.458389629442964,15.929279127458647,10.934267010894981,7.198183577101943,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,0
0,对弈江山,4,2024,7435494,196666,1254,107,0,染夕遥,2278506,1220293,历史,1,,67.6329684099422,0.08631353776837201,1.686505067920831,0.0,0.0005440668744629247,15.821775712660914,14.639030961877976,12.18926722212761,7.134890851565884,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
0,剑来,4,2024,13059580,18728319,1055,5951,16,烽火戏诸侯,353534092,672340,武侠仙侠,1,,85.23772918739256,0.05297457691018218,0.8078360247545461,8.543211564091173e-07,0.0003177540751119161,16.385032598602645,19.68349048278059,16.745547374721987,6.962243464266207,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,0,0
0,大秦：寒门小娇妻,4,2024,1778416,1647,1072,0,0,君夜,177428,1287603,历史,1,,55.20053516318766,0.009282586273946198,6.027832617434494,0.0,0.0,14.391234200740731,12.086325807876268,7.4073177104694174,6.9782137426306985,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,0,0
0,混沌川海,4,2024,1448040,12131,1034,0,0,南蚊,113370,1287224,武侠仙侠,1,,55.956692851113765,0.10700267264115161,7.140681790087436,0.0,0.0,14.185722166444066,11.638420905648406,9.403601868808472,6.942156705699469,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,0
0,恐怖世界：我能签到每日礼包,4,2024,414001,396,962,0,0,牧鱼鱼,3463,1321636,奇闻异事,1,,42.77179033631939,0.11431870669745958,23.236602721725983,0.0,0.0,12.933626083713657,8.150179269682326,5.983936280687191,6.870053411798126,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13,0,0
0,新官路商途,5,2024,3208396,835584,12024,2569,5,更俗,11317548,1320719,都市,1,,82.04279664482837,0.07383082679827585,37.47665890474278,5.983831686782314e-06,0.003074492720668753,14.981281993428963,16.241865087860965,13.635887357330613,9.394743094973961,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5,0,0
0,武夫,5,2024,4134606,83132,21013,8,1,平生未知寒,16359044,1203325,武侠仙侠,1,,82.73684236341369,0.005081714733347821,50.82224259766406,1.2028917517712581e-05,9.623134014170065e-05,15.234902839601476,16.610291513351914,11.328197013928829,9.95294416124872,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,0,0
0,太古龙神,5,2024,1175810,35758,19403,74,1,月如火,2201125,1268494,玄幻奇幻,1,,76.1856990255438,0.016245321712614363,165.01801735142809,2.796498783523029e-05,0.0020694090998070415,13.97746868023907,14.604479605576111,10.484557264690627,9.873234509365107,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,0
0,好戏登场,5,2024,1300115,295086,7246,479,4,鸟川鸣,3103585,1250673,都市,1,,75.56369523174979,0.0950790472698356,55.733488396420015,1.3555324361967827e-05,0.0016232500923456473,14.077964049220167,14.948068775101179,12.595025507097239,8.888342869109282,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,0,0
0,天下长宁,5,2024,4366545,759173,6869,135,1,知白,50863843,1317295,历史,1,,83.82847746429158,0.014925592332345153,15.730969054259361,1.3172210850213522e-06,0.00017782484647788254,15.28948286553367,17.744662895125817,13.539986279116086,8.834919385216395,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
0,九星镇天诀,5,2024,2952579,53033,4653,54,1,一叶青天,3331664,1320449,玄幻奇幻,1,,72.26839275639195,0.015917866892379635,15.759098822047159,1.8855828336538824e-05,0.0010182147301730966,14.898189922368198,15.018982736998277,10.878688496289003,8.445482343862237,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,0,0
0,仙佛浩劫,5,2024,2852793,291922,4583,0,0,团子大,12085653,1278436,科幻,1,,77.44305766033236,0.024154423087074973,16.064952464145676,0.0,0.0,14.863809422891942,16.30752968732903,12.584245347845684,8.430327258394575,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,0,0
0,割鹿记,5,2024,3736593,233764,3411,2025,2,无罪,5503988,1326684,历史,1,,73.98225433555686,0.04247174185849572,9.12863425889995,8.555600710114859e-06,0.008662545718991294,15.133685059268748,15.520983660046808,12.362071616215049,8.13505390861157,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
0,剑道第一仙,5,2024,11314838,855845,2167,20,1,萧瑾瑜,111752251,957220,玄幻奇幻,1,,81.6655202005493,0.00765841389934585,1.9151841223723995,1.1684345080773878e-06,2.3368690161547755e-05,16.241625608048853,18.53179494338018,13.6598457323967,7.681560362559537,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,0,0
0,大燕斩妖人,5,2024,1401183,8935,1640,0,0,独孤老道,744301,1250488,玄幻奇幻,1,,62.424141081809466,0.012004535793266711,11.704387146870074,0.0,0.0,14.152828151456374,13.52020214543293,9.097843340749037,7.403061091090091,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,0,0
0,踏星,5,2024,17017670,1348783,1439,71,13,随散飘风,130676712,718689,科幻,1,,81.00178419161057,0.010321525304971513,0.8455916206160055,9.638311249243764e-06,5.264000759202363e-05,16.649762832733263,18.68823699133519,14.114714003763165,7.272398392570047,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,0,0
0,大荒剑帝,5,2024,5170032,56064,1252,101,2,食堂包子,8279383,1198878,玄幻奇幻,1,,69.76244341166668,0.006771518267542609,2.421647985612471,3.567287969321323e-05,0.0018014804245072684,15.458389629442964,15.929279127458647,10.934267010894981,7.133295954896068,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,0
0,道断修罗,5,2024,13266747,20066,1048,20,0,列夕,1632919,1068044,玄幻奇幻,1,,63.668093615498776,0.012288415844009505,0.7899449058654012,0.0,0.000996661185030149,16.400771312221032,14.305880381162861,9.906831953786519,6.955592608396297,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,0
0,灰烬领主,5,2024,11942058,335243,1150,617,9,我爱小豆,19868024,1215587,玄幻奇幻,1,,73.65317912038329,0.016873493968323473,0.9629830165803066,2.6846118051329776e-05,0.0018404505375189415,16.295577096622843,16.804622213513397,12.722613903892048,7.048386408721883,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,0
0,斩妖除魔：我镇压诸天亿万妖魔,5,2024,668243,165,1047,0,0,杯中酒,3148,1327567,玄幻奇幻,1,,41.925620419519454,0.05239758653540807,15.66792967838095,0.0,0.0,13.412408655285212,8.054840221101024,5.111987788356544,6.954638864880987,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14,0,0
0,混沌川海,5,2024,1448040,12131,1021,0,0,南蚊,113370,1287224,武侠仙侠,1,,55.90854467312264,0.10700267264115161,7.050905326575697,0.0,0.0,14.185722166444066,11.638420905648406,9.403601868808472,6.92951677076365,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,0
0,天命：从大业十二年开始,5,2024,3005375,103007,1005,1126,8,赵子曰,1292556,1326470,历史,1,,64.5971371121658,0.07969242362232382,3.3440075384910237,7.766387076731904e-05,0.010931189810500156,14.915913242916005,14.07213298497259,11.542561934098535,6.913737350659685,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11,0,0
0,剑来,5,2024,13059580,18728319,954,5951,16,烽火戏诸侯,353534092,672340,武侠仙侠,1,,84.85478112520494,0.05297457691018218,0.7304981683562435,8.543211564091173e-07,0.0003177540751119161,16.385032598602645,19.68349048278059,16.745547374721987,6.86171134048073,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,0,0
0,自在真仙,5,2024,1314571,33115,931,91,0,临剑,140780,1267658,武侠仙侠,1,,57.18838463712185,0.23522350317159277,7.0821529745042495,0.0,0.0027479164150259693,14.089021695330255,11.85496077041861,10.407771828258696,6.837332814685591,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,0
0,天下长宁,6,2024,4366545,759173,44000,135,1,知白,50863843,1317295,历史,1,,90.90236592648309,0.014925592332345153,100.76614330869296,1.3172210850213522e-06,0.00017782484647788254,15.28948286553367,17.744662895125817,13.539986279116086,10.691967639914864,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
0,新官路商途,6,2024,3208396,835584,15418,2569,5,更俗,11317548,1320719,都市,1,,82.98981484963655,0.07383082679827585,48.05515028221259,5.983831686782314e-06,0.003074492720668753,14.981281993428963,16.241865087860965,13.635887357330613,9.643355794171352,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5,0,0
0,好戏登场,6,2024,1300115,295086,10028,479,4,鸟川鸣,3103585,1250673,都市,1,,76.80128235572076,0.0950790472698356,77.13157902833285,1.3555324361967827e-05,0.0016232500923456473,14.077964049220167,14.948068775101179,12.595025507097239,9.213236175088209,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,0,0
0,混沌川海,6,2024,1448040,12131,12345,0,0,南蚊,113370,1287224,武侠仙侠,1,,65.39946269487707,0.10700267264115161,85.25311092710773,0.0,0.0,14.185722166444066,11.638420905648406,9.403601868808472,9.421087402953841,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,0
0,割鹿记,6,2024,3736593,233764,44718,2025,2,无罪,5503988,1326684,历史,1,,83.78373429563264,0.04247174185849572,119.67583312503312,8.555600710114859e-06,0.008662545718991294,15.133685059268748,15.520983660046808,12.362071616215049,10.708153746219391,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
0,自在真仙,6,2024,1314571,33115,5190,91,0,临剑,140780,1267658,武侠仙侠,1,,63.73012849364027,0.23522350317159277,39.48053054530296,0.0,0.0027479164150259693,14.089021695330255,11.85496077041861,10.407771828258696,8.55468163582723,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,0
0,对弈江山,6,2024,7435494,196666,4195,107,0,染夕遥,2278506,1220293,历史,1,,72.23067118426503,0.08631353776837201,5.641857065333243,0.0,0.0005440668744629247,15.821775712660914,14.639030961877976,12.18926722212761,8.341886969516187,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
0,仙佛浩劫,6,2024,2852793,291922,2593,0,0,团子大,12085653,1278436,科幻,1,,75.27420384397317,0.024154423087074973,9.089334876615697,0.0,0.0,14.863809422891942,16.30752968732903,12.584245347845684,7.860956364876389,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,0,0
0,九星镇天诀,6,2024,2952579,53033,6959,54,1,一叶青天,3331664,1320449,玄幻奇幻,1,,73.80141886311881,0.015917866892379635,23.569217430179705,1.8855828336538824e-05,0.0010182147301730966,14.898189922368198,15.018982736998277,10.878688496289003,8.847934753328465,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,0,0
0,武夫,6,2024,4134606,83132,4186,8,1,平生未知寒,16359044,1203325,武侠仙侠,1,,76.59180658973426,0.005081714733347821,10.124299600905237,1.2028917517712581e-05,9.623134014170065e-05,15.234902839601476,16.610291513351914,11.328197013928829,8.339739766019143,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,0,0
0,踏星,6,2024,17017670,1348783,1863,71,13,随散飘风,130676712,718689,科幻,1,,81.98487144680226,0.010321525304971513,1.0947443983374692,9.638311249243764e-06,5.264000759202363e-05,16.649762832733263,18.68823699133519,14.114714003763165,7.530479995245536,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,0,0
0,灰烬领主,6,2024,11942058,335243,2151,617,9,我爱小豆,19868024,1215587,玄幻奇幻,1,,76.03685574376821,0.016873493968323473,1.8011969292732517,2.6846118051329776e-05,0.0018404505375189415,16.295577096622843,16.804622213513397,12.722613903892048,7.674152921281675,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,0
0,剑道第一仙,6,2024,11314838,855845,1703,20,1,萧瑾瑜,111752251,957220,玄幻奇幻,1,,80.748160679553,0.00765841389934585,1.5051031658514982,1.1684345080773878e-06,2.3368690161547755e-05,16.241625608048853,18.53179494338018,13.6598457323967,7.440733707389261,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,0,0
0,大燕斩妖人,6,2024,1401183,8935,1556,0,0,独孤老道,744301,1250488,玄幻奇幻,1,,62.22398640239712,0.012004535793266711,11.104894146664536,0.0,0.0,14.152828151456374,13.52020214543293,9.097843340749037,7.350516171833998,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,0,0
0,大秦：寒门小娇妻,6,2024,1778416,1647,1322,0,0,君夜,177428,1287603,历史,1,,55.99834932820513,0.009282586273946198,7.4335771644108215,0.0,0.0,14.391234200740731,12.086325807876268,7.4073177104694174,7.187657164114956,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,0,0
0,凡徒,6,2024,3279810,260169,1281,18,0,曳光,2239419,1204710,武侠仙侠,1,,67.96091388284793,0.11617695653338811,3.9057128596739266,0.0,6.91855325364185e-05,15.003296356748898,14.621727461732004,12.469090542487246,7.156176637480615,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,0,0
0,医海沉浮,6,2024,575229,3433,1229,0,0,妙手秀才,37467,1328897,现实题材,1,,52.33134547972151,0.09162485320807089,21.36536689671957,0.0,0.0,13.262525239800814,10.531242514329021,8.141481041457421,7.114769448366463,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
0,星辰之主,6,2024,7875743,3519904,1140,4284,11,减肥专家,16744340,325639,科幻,1,,75.62571657202056,0.21021454352846733,1.4474822950060338,3.1250843417649057e-06,0.0012170783018291688,15.879298214403853,16.63357090840466,15.073944558573716,7.039660349862076,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,0,0
0,剑来,6,2024,13059580,18728319,889,5951,16,烽火戏诸侯,353534092,672340,武侠仙侠,1,,84.58627031419744,0.05297457691018218,0.6807262805751578,8.543211564091173e-07,0.0003177540751119161,16.385032598602645,19.68349048278059,16.745547374721987,6.7912214627261855,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,0,0
0,天命：从大业十二年开始,6,2024,3005375,103007,922,1126,8,赵子曰,1292556,1326470,历史,1,,64.26913313712544,0.07969242362232382,3.067835771630571,7.766387076731904e-05,0.010931189810500156,14.915913242916005,14.07213298497259,11.542561934098535,6.827629234502852,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11,0,0
0,天下长宁,7,2024,4366545,759173,5348,135,1,知白,50863847,1317295,历史,1,,82.87520558545037,0.014925591158576912,12.247666691247499,1.3172210850213522e-06,0.00017782484647788254,15.28948286553367,17.744662973767134,13.539986279116086,8.58466490653125,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
0,仙佛浩劫,7,2024,2852793,291922,5419,0,0,团子大,12085653,1278436,科幻,1,,78.0811912833553,0.024154423087074973,18.99541291800249,0.0,0.0,14.863809422891942,16.30752968732903,12.584245347845684,8.597851094433691,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,0,0
0,星武纪元,7,2024,3050397,21724,11021,0,1,醉卧九重云,1752583,1330759,玄幻奇幻,1,,72.89985043402962,0.012395411575137055,36.1297115982898,4.6029919447640965e-05,0.0,14.930782631873559,14.376601828268594,9.986218950133592,9.307648554443182,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,0
0,新官路商途,7,2024,3208396,835584,3711,2569,5,更俗,11317548,1320719,都市,1,,77.56538538689215,0.07383082679827585,11.566523718853993,5.983831686782314e-06,0.003074492720668753,14.981281993428963,16.241865087860965,13.635887357330613,8.21932609390609,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5,0,0
0,踏星,7,2024,17017670,1348783,5105,71,13,随散飘风,130676712,718689,科幻,1,,85.82338128774596,0.010321525304971513,2.999822948745454,9.638311249243764e-06,5.264000759202363e-05,16.649762832733263,18.68823699133519,14.114714003763165,8.53817159780143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,0,0
0,好戏登场,7,2024,1300115,295086,4399,479,4,鸟川鸣,3103585,1250673,都市,1,,73.66296355950854,0.0950790472698356,33.83544237591107,1.3555324361967827e-05,0.0016232500923456473,14.077964049220167,14.948068775101179,12.595025507097239,8.389359819906353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,0,0
0,剑道第一仙,7,2024,11314838,855845,3056,20,1,萧瑾瑜,111752251,957220,玄幻奇幻,1,,82.97447537957517,0.00765841389934585,2.7008780239824888,1.1684345080773878e-06,2.3368690161547755e-05,16.241625608048853,18.53179494338018,13.6598457323967,8.025189321890835,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,0,0
0,割鹿记,7,2024,3736593,233764,2907,2025,2,无罪,5503988,1326684,历史,1,,73.37341646255435,0.04247174185849572,7.779812310355367,8.555600710114859e-06,0.008662545718991294,15.133685059268748,15.520983660046808,12.362071616215049,7.97522083865341,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
0,凡徒,7,2024,3279810,260169,2043,18,0,曳光,2239419,1204710,武侠仙侠,1,,69.7378624456026,0.11617695653338811,6.229017464725864,0.0,6.91855325364185e-05,15.003296356748898,14.621727461732004,12.469090542487246,7.622663951323595,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,0,0
0,对弈江山,7,2024,7435494,196666,1215,107,0,染夕遥,2278506,1220293,历史,1,,67.51271623448646,0.08631353776837201,1.6340539533682692,0.0,0.0005440668744629247,15.821775712660914,14.639030961877976,12.18926722212761,7.103322062526113,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
0,剑来,7,2024,13059580,18728319,968,5951,16,烽火戏诸侯,353534092,672340,武侠仙侠,1,,84.91021760535784,0.05297457691018218,0.741218267262939,8.543211564091173e-07,0.0003177540751119161,16.385032598602645,19.68349048278059,16.745547374721987,6.876264611890766,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,0,0
0,灰烬领主,7,2024,11942058,335243,1854,617,9,我爱小豆,19868024,1215587,玄幻奇幻,1,,75.47113860947394,0.016873493968323473,1.5524960980346856,2.6846118051329776e-05,0.0018404505375189415,16.295577096622843,16.804622213513397,12.722613903892048,7.5256399750415355,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,0
0,大燕斩妖人,7,2024,1401183,8935,879,0,0,独孤老道,744301,1250488,玄幻奇幻,1,,60.05047250848025,0.012004535793266711,6.2732660378651195,0.0,0.0,14.152828151456374,13.52020214543293,9.097843340749037,6.779921907472252,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,0,0
0,天命：从大业十二年开始,7,2024,3005375,103007,748,1126,8,赵子曰,1292556,1326470,历史,1,,63.473426115203445,0.07969242362232382,2.48887327242914,7.766387076731904e-05,0.010931189810500156,14.915913242916005,14.07213298497259,11.542561934098535,6.618738983517219,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11,0,0
0,道断修罗,7,2024,13266747,20066,744,20,0,列夕,1632919,1068044,玄幻奇幻,1,,62.36454968459668,0.012288415844009505,0.5608005820265826,0.0,0.000996661185030149,16.400771312221032,14.305880381162861,9.906831953786519,6.61338421837956,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,0
0,自在真仙,7,2024,1314571,33115,591,91,0,临剑,140780,1267658,武侠仙侠,1,,55.4596650042224,0.23522350317159277,4.495759836661666,0.0,0.0027479164150259693,14.089021695330255,11.85496077041861,10.407771828258696,6.3835066348840055,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,0
0,混沌川海,7,2024,1448040,12131,573,0,0,南蚊,113370,1287224,武侠仙侠,1,,53.7110589956562,0.10700267264115161,3.9570702763250485,0.0,0.0,14.185722166444066,11.638420905648406,9.403601868808472,6.352629396319567,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,0
0,仙人之上,7,2024,190726,3609,558,0,0,金钱儿,20092,1331865,武侠仙侠,1,,47.71341199835868,0.17961479122082316,29.256476534523166,0.0,0.0,12.158598365205718,9.908126774684552,8.191463051326927,6.326149473155099,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,0
0,医海沉浮,7,2024,575229,3433,550,0,0,妙手秀才,37467,1328897,现实题材,1,,49.27241717524664,0.09162485320807089,9.561392834170679,0.0,0.0,13.262525239800814,10.531242514329021,8.141481041457421,6.311734809152915,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
0,末世：求生游戏，我跟丧尸学斩仙,7,2024,2520219,72253,522,277,0,十阶浮屠,1425416,1283176,科幻,1,,61.99547010579575,0.050689026439280575,2.0712477482124574,0.0,0.003833697788357738,14.739856757264345,14.169974960455566,11.187942967763986,6.259581464064923,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,15,0,0
0,无敌天命,8,2024,3431094,393346,10504,4793,159,青鸾峰上,119545688,1336976,玄幻奇幻,1,,87.04252394386532,0.0032903403149903633,30.614133388903543,0.0004042232430907062,0.012185169837319211,15.048390010177751,18.599209190992575,12.88244745293283,9.2596066132791,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,0
0,割鹿记,8,2024,3736593,233764,7534,2025,2,无罪,5503988,1326684,历史,1,,77.00014053801725,0.04247174185849572,20.162747143521614,8.555600710114859e-06,0.008662545718991294,15.133685059268748,15.520983660046808,12.362071616215049,8.927314111060596,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
0,仙佛浩劫,8,2024,2852793,291922,4175,0,0,团子大,12085653,1278436,科幻,1,,77.08797014747744,0.024154423087074973,14.634775591928474,0.0,0.0,14.863809422891942,16.30752968732903,12.584245347845684,8.337109129562474,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,0,0
